time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010486689841	8.49535	-6.84336	-2.68104	2.27916	0.24047	lidar	1.89815	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.61194	-6.98116	-2.77807	2.29348	0.245987	radar	3.55187	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.6673	-7.1421	-2.78393	2.25945	0.198537	lidar	1.61575	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.7572	-7.26508	-2.7768	2.26297	0.190607	radar	0.182056	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.82785	-7.40156	-2.77392	2.24963	0.166904	lidar	0.459561	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.91248	-7.51596	-2.79901	2.25496	0.16564	radar	0.931495	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.95963	-7.66452	-2.80497	2.22177	0.12439	lidar	1.25094	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	9.01655	-7.77938	-2.71681	2.20759	0.0982926	radar	3.41764	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	9.05793	-7.95021	-2.73063	2.16341	0.0491483	lidar	1.71819	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.10118	-8.06659	-2.62918	2.14023	0.0158726	radar	4.40427	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.14007	-8.21045	-2.62391	2.10964	-0.0152425	lidar	0.912543	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.20367	-8.33644	-2.61594	2.10156	-0.0228945	radar	0.246228	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.24552	-8.4847	-2.62083	2.0723	-0.0503248	lidar	0.573049	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.33463	-8.62169	-2.70854	2.08612	-0.0248402	radar	4.61038	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.38727	-8.77832	-2.72469	2.06147	-0.0474267	lidar	0.443766	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.45348	-8.91258	-2.72271	2.0552	-0.0513621	radar	0.0440973	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.498	-9.07584	-2.74213	2.0253	-0.0775936	lidar	0.586689	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.55909	-9.20773	-2.76	2.02002	-0.0776155	radar	0.262159	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.59883	-9.36143	-2.78173	1.99297	-0.0999994	lidar	0.540428	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.62186	-9.49109	-2.67932	1.95438	-0.145469	radar	5.67888	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.66602	-9.63869	-2.68701	1.93616	-0.155349	lidar	0.0839253	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.69229	-9.76985	-2.62727	1.90596	-0.18466	radar	1.84698	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.71365	-9.92379	-2.63658	1.87422	-0.205494	lidar	0.343616	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.77086	-10.0556	-2.69407	1.88385	-0.176205	radar	2.51919	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.79316	-10.2013	-2.70751	1.85788	-0.192595	lidar	0.245616	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.84031	-10.3475	-2.72936	1.85372	-0.182679	radar	0.323249	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.87363	-10.5023	-2.73992	1.83565	-0.190291	lidar	0.0829002	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.88624	-10.6404	-2.68204	1.80046	-0.224377	radar	2.07044	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.89624	-10.8035	-2.69929	1.76842	-0.243136	lidar	0.319488	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.89848	-10.9406	-2.65259	1.73224	-0.273507	radar	1.38156	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.9027	-11.1006	-2.66832	1.70166	-0.288155	lidar	0.213981	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.91501	-11.2471	-2.66354	1.6802	-0.295248	radar	0.0780042	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.9064	-11.4084	-2.67987	1.64545	-0.312661	lidar	0.288932	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.91374	-11.5586	-2.67921	1.62444	-0.31787	radar	0.171775	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.89636	-11.7168	-2.69105	1.5893	-0.334414	lidar	0.274871	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.87955	-11.8465	-2.66515	1.55386	-0.359887	radar	0.654319	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.84177	-12.0003	-2.69119	1.51033	-0.38356	lidar	0.641376	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.72566	-12.1168	-2.53863	1.36997	-0.550776	radar	26.2877	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.6624	-12.2571	-2.54652	1.31716	-0.571837	lidar	0.69002	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.60767	-12.3896	-2.53662	1.26745	-0.595767	radar	0.436605	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.50816	-12.5397	-2.57137	1.19722	-0.629629	lidar	1.6743	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.38797	-12.6408	-2.52546	1.07988	-0.747924	radar	8.88363	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.28872	-12.7579	-2.54757	1.01813	-0.769458	lidar	0.891993	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.17785	-12.8653	-2.5377	0.93278	-0.828519	radar	1.9906	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.06307	-12.9747	-2.55174	0.868606	-0.844861	lidar	0.659085	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.8685	-13.0483	-2.55332	0.686601	-1.03489	radar	20.4551	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.73738	-13.1221	-2.55292	0.614828	-1.04861	lidar	0.690999	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.62168	-13.187	-2.55459	0.552259	-1.06084	radar	0.306763	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.47637	-13.2533	-2.58699	0.48119	-1.0744	lidar	0.998545	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.27246	-13.2628	-2.64996	0.30448	-1.24655	radar	17.4768	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.15088	-13.2736	-2.6187	0.23428	-1.25659	lidar	0.835874	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.02602	-13.3064	-2.59038	0.186453	-1.22496	radar	0.962704	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.88095	-13.3162	-2.58568	0.111279	-1.23261	lidar	0.248898	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.70124	-13.2961	-2.64596	-0.0106964	-1.3076	radar	4.37251	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.53733	-13.2839	-2.66606	-0.0907592	-1.31272	lidar	0.458454	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.40508	-13.2767	-2.63195	-0.142634	-1.28228	radar	0.928744	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.23802	-13.2526	-2.66635	-0.21573	-1.2809	lidar	0.630498	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.10719	-13.228	-2.62537	-0.266449	-1.24952	radar	1.41534	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.94376	-13.1998	-2.66465	-0.326202	-1.23704	lidar	0.611278	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.80417	-13.1525	-2.66945	-0.391475	-1.2342	radar	0.123117	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.64468	-13.1095	-2.70642	-0.445696	-1.21785	lidar	0.593585	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.5073	-13.0359	-2.71371	-0.515338	-1.21932	radar	0.429153	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.34862	-12.9816	-2.75335	-0.561568	-1.19621	lidar	0.819042	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.23326	-12.9217	-2.68839	-0.603711	-1.16084	radar	2.28252	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	6.07267	-12.8674	-2.73287	-0.635688	-1.12719	lidar	1.3627	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.97149	-12.8148	-2.67506	-0.667115	-1.09401	radar	2.39812	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.81685	-12.7606	-2.72597	-0.686313	-1.05637	lidar	1.74534	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.703	-12.6771	-2.70716	-0.733057	-1.04254	radar	0.494949	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.55916	-12.5923	-2.74043	-0.76656	-1.01763	lidar	0.746648	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.45066	-12.4872	-2.7326	-0.818647	-1.0113	radar	0.302081	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.32249	-12.3942	-2.75161	-0.851568	-0.98844	lidar	0.477893	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.21788	-12.2798	-2.77392	-0.902987	-0.988143	radar	0.463589	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	5.07526	-12.1905	-2.80202	-0.916453	-0.94727	lidar	1.41136	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	4.99577	-12.0967	-2.7026	-0.952439	-0.922646	radar	3.77396	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.89027	-11.9898	-2.7104	-0.984174	-0.90384	lidar	0.288479	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.7928	-11.8433	-2.81383	-1.03879	-0.916216	radar	4.32327	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.69379	-11.7224	-2.82164	-1.07003	-0.897165	lidar	0.275459	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.63949	-11.6062	-2.71173	-1.11677	-0.888937	radar	5.44885	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.56331	-11.486	-2.70794	-1.15142	-0.875246	lidar	0.21	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.47471	-11.3158	-2.85671	-1.19394	-0.872064	radar	7.484	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.43075	-11.1645	-2.85462	-1.24964	-0.879827	lidar	0.0428572	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.42491	-11.0503	-2.70125	-1.31489	-0.899341	radar	7.82967	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.38183	-10.9157	-2.69556	-1.35551	-0.890851	lidar	0.093352	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.38415	-10.7833	-2.60469	-1.42658	-0.917257	radar	3.65419	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.38199	-10.6413	-2.59906	-1.48683	-0.927332	lidar	0.120977	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.35698	-10.5033	-2.65181	-1.51732	-0.906458	radar	1.48831	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.37811	-10.3636	-2.65456	-1.58145	-0.925086	lidar	0.298336	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.39338	-10.2236	-2.65207	-1.63919	-0.937995	radar	0.711361	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.44491	-10.078	-2.66513	-1.71583	-0.966953	lidar	0.808138	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.4678	-9.94039	-2.68068	-1.76263	-0.962758	radar	0.277734	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.53751	-9.79445	-2.70251	-1.84111	-0.99161	lidar	0.982946	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.64636	-9.65951	-2.65014	-1.96967	-1.08819	radar	6.85375	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.71522	-9.52825	-2.65146	-2.03526	-1.09388	lidar	0.0538082	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.74412	-9.39051	-2.67243	-2.04734	-1.02981	radar	2.28697	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.8289	-9.25933	-2.68205	-2.11293	-1.03775	lidar	0.125069	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.88276	-9.12326	-2.69761	-2.13701	-0.99277	radar	1.27584	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	4.98398	-8.99277	-2.71878	-2.20189	-1.00117	lidar	0.27044	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.04068	-8.85571	-2.73212	-2.21087	-0.937298	radar	2.50259	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.16279	-8.71923	-2.77691	-2.27544	-0.946623	lidar	0.890132	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.28047	-8.60741	-2.78565	-2.34359	-0.967931	radar	0.309221	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.39994	-8.48948	-2.80803	-2.39874	-0.968411	lidar	0.200418	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.4599	-8.36526	-2.78165	-2.38179	-0.867904	radar	5.61416	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.56759	-8.2585	-2.78089	-2.42542	-0.864207	lidar	0.0651099	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.71264	-8.17566	-2.79421	-2.50783	-0.914738	radar	1.50024	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.8424	-8.07741	-2.80946	-2.55577	-0.911681	lidar	0.120672	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.8881	-7.95335	-2.73079	-2.4977	-0.748968	radar	16.4616	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.02004	-7.84336	-2.76428	-2.53339	-0.741916	lidar	0.519835	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.12028	-7.73966	-2.74373	-2.5346	-0.680545	radar	2.56301	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.24832	-7.63804	-2.76363	-2.565	-0.673099	lidar	0.307645	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.34334	-7.53043	-2.73337	-2.55152	-0.595252	radar	3.95284	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.46734	-7.43234	-2.74564	-2.57593	-0.587126	lidar	0.293748	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.59192	-7.3452	-2.74433	-2.59692	-0.56925	radar	0.275028	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.73037	-7.24271	-2.77688	-2.61805	-0.558561	lidar	0.590188	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.82648	-7.13665	-2.73537	-2.5936	-0.473662	radar	4.7441	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.96227	-7.03915	-2.76067	-2.61113	-0.464877	lidar	0.355147	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.08709	-6.96666	-2.77137	-2.63514	-0.46691	radar	0.123852	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.22146	-6.86794	-2.81278	-2.64521	-0.453187	lidar	0.902666	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.27539	-6.74167	-2.722	-2.56342	-0.291657	radar	18.6954	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.38397	-6.64329	-2.73471	-2.56389	-0.278508	lidar	0.71314	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.57089	-6.61669	-2.80219	-2.67188	-0.421247	radar	14.7615	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.69731	-6.55236	-2.78532	-2.69417	-0.421055	lidar	0.156498	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.79586	-6.46361	-2.71122	-2.66092	-0.329121	radar	8.01933	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.91586	-6.38624	-2.70293	-2.67097	-0.322065	lidar	0.372486	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.05964	-6.32859	-2.72624	-2.7089	-0.356136	radar	1.45249	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.18853	-6.26059	-2.72161	-2.72328	-0.351518	lidar	0.142115	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.25684	-6.15095	-2.59318	-2.64631	-0.19991	radar	20.9007	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.38139	-6.05654	-2.61131	-2.6418	-0.184947	lidar	0.582325	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.53653	-6.00826	-2.66551	-2.69586	-0.255975	radar	5.07576	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.66673	-5.92856	-2.67495	-2.6996	-0.246116	lidar	0.254134	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.76331	-5.83404	-2.61111	-2.65906	-0.164104	radar	5.64089	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.88735	-5.74221	-2.62525	-2.6526	-0.149337	lidar	0.531679	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	9.01857	-5.66985	-2.64216	-2.66466	-0.159684	radar	0.794999	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	9.14943	-5.57058	-2.66783	-2.6546	-0.141567	lidar	0.716218	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	9.25322	-5.47333	-2.62393	-2.61703	-0.0734406	radar	3.763	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	9.37384	-5.36922	-2.64201	-2.6015	-0.0549185	lidar	0.775509	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	9.50306	-5.29056	-2.65784	-2.60833	-0.0641791	radar	0.487182	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	9.63474	-5.17489	-2.69562	-2.58915	-0.0425013	lidar	1.01453	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	9.69433	-5.04954	-2.60662	-2.49814	0.0986761	radar	16.0857	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	9.79316	-4.94315	-2.62237	-2.47604	0.11464	lidar	0.624139	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	9.89789	-4.84118	-2.61314	-2.4509	0.142768	radar	0.619437	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	9.99787	-4.73074	-2.61698	-2.42997	0.154771	lidar	0.461212	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	10.1015	-4.62838	-2.61362	-2.41044	0.170739	radar	0.194497	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	10.1991	-4.51205	-2.62193	-2.38765	0.183011	lidar	0.430385	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	10.3388	-4.4381	-2.66502	-2.43153	0.100827	radar	5.18479	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	10.4512	-4.31977	-2.68751	-2.41466	0.11111	lidar	0.298708	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	10.4889	-4.16654	-2.5992	-2.29978	0.27388	radar	19.7271	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	10.5802	-4.03375	-2.62069	-2.27059	0.286708	lidar	0.426355	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	10.665	-3.9116	-2.62121	-2.2413	0.3051	radar	0.275304	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	10.7565	-3.76339	-2.65963	-2.20876	0.319092	lidar	0.699755	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	10.8645	-3.65712	-2.67938	-2.2229	0.270429	radar	1.71555	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	10.9512	-3.5225	-2.69601	-2.19957	0.277885	lidar	0.182887	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	10.9951	-3.37177	-2.66862	-2.12189	0.370413	radar	5.54906	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	11.071	-3.22206	-2.69586	-2.0913	0.379299	lidar	0.338141	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	11.121	-3.07569	-2.68953	-2.03764	0.427312	radar	1.39826	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	11.1796	-2.92067	-2.71064	-2.00247	0.437457	lidar	0.376278	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	11.2275	-2.77467	-2.71109	-1.96134	0.46145	radar	0.381955	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	11.2776	-2.61402	-2.7351	-1.92574	0.47013	lidar	0.351338	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	11.2346	-2.41995	-2.72358	-1.76265	0.680334	radar	28.1301	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	11.2457	-2.26538	-2.72348	-1.71576	0.688768	lidar	0.335051	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	11.3522	-2.17028	-2.67962	-1.80772	0.49019	radar	24.2272	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	11.3798	-2.01438	-2.69391	-1.77513	0.494715	lidar	0.144144	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	11.3714	-1.85481	-2.69501	-1.70496	0.556767	radar	2.46421	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	11.3855	-1.69295	-2.71331	-1.66937	0.5605	lidar	0.158392	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	11.3826	-1.53865	-2.71741	-1.62244	0.58284	radar	0.42766	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	11.3799	-1.37985	-2.72862	-1.58448	0.587787	lidar	0.157655	11.3391	-1.34511	11.35	-1.35	0	2.73446
1477010495619661	11.2684	-1.21352	-2.76537	-1.41412	0.802677	radar	28.8944	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	11.2295	-1.07026	-2.77221	-1.36501	0.810322	lidar	0.349346	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	11.1622	-0.923784	-2.80042	-1.28413	0.869031	radar	2.51928	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	11.1114	-0.780487	-2.81401	-1.2356	0.872808	lidar	0.191552	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	11.0072	-0.624949	-2.86426	-1.1297	0.959978	radar	5.3725	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	10.9207	-0.499077	-2.84415	-1.06687	0.970278	lidar	0.474914	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	10.8294	-0.365635	-2.85684	-0.998907	0.992797	radar	0.438485	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	10.7275	-0.2624	-2.82281	-0.932321	1.00627	lidar	0.690817	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	10.5592	-0.142936	-2.9597	-0.791175	1.14655	radar	18.7177	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	10.4346	-0.0704796	-2.92655	-0.716517	1.16527	lidar	0.987062	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	10.3294	0.0115511	-2.89038	-0.664927	1.1527	radar	0.673708	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	10.1997	0.0649206	-2.85723	-0.588825	1.17314	lidar	0.922835	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	10.0992	0.12823	-2.78804	-0.545466	1.14691	radar	2.07894	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
1477010496289638	9.96869	0.16503	-2.75818	-0.469443	1.16769	lidar	0.777692	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	9.82445	0.216606	-2.80735	-0.390907	1.19819	radar	2.21589	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	9.68366	0.213942	-2.7631	-0.299626	1.23312	lidar	1.86127	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	9.53714	0.246182	-2.80336	-0.226576	1.24997	radar	1.21997	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	9.38876	0.241505	-2.78798	-0.140937	1.27441	lidar	0.772406	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	9.2797	0.225971	-2.62365	-0.0683738	1.27079	radar	8.59626	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	9.13536	0.214417	-2.61434	0.0125768	1.28287	lidar	0.163084	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	8.98919	0.222213	-2.68633	0.070049	1.27725	radar	1.91962	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.85153	0.218155	-2.69526	0.128035	1.27039	lidar	0.106867	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.70373	0.214079	-2.75542	0.178643	1.25616	radar	1.32907	8.67607	0.247512	8.7	0.25	-2.99873	0
